id_achat,id_client,date_achat,montant,produit
29928,6482,2025-09-15,400.61,Laptop
29929,6482,2025-06-09,857.87,Webcam
29930,6483,2026-01-06,136.17,Headphones
29931,6483,2026-01-05,944.36,Headphones
29932,6484,2025-06-25,677.02,Tablet
29933,6484,2025-07-30,474.09,Headphones
29934,6484,2025-08-26,525.31,Tablet
29935,6484,2026-01-09,562.61,Charger
29936,6484,2025-11-13,841.9,Keyboard
29937,6485,2025-09-24,716.05,Mouse
29938,6485,2025-07-13,680.86,Tablet
29939,6485,2025-06-11,76.23,Tablet
29940,6485,2025-07-02,359.02,Phone
29941,6486,2025-12-31,239.86,Phone
29942,6486,2025-11-20,954.03,Keyboard
29943,6486,2025-05-18,248.25,Mouse
29944,6486,2025-09-17,234.59,Webcam
29945,6486,2025-02-13,543.63,Mouse
29946,6486,2025-06-12,658.89,Laptop
29947,6486,2025-07-09,228.4,Phone
29948,6487,2025-09-05,288.25,Charger
29949,6487,2025-10-08,725.96,Speaker
29950,6487,2025-11-17,174.18,Charger
29951,6487,2025-06-03,520.03,Headphones
29952,6487,2025-06-12,968.62,Mouse
29953,6487,2025-05-09,587.5,Charger
29954,6487,2025-07-03,342.6,Phone
29955,6488,2025-12-12,215.56,Laptop
29956,6488,2025-03-26,695.28,Laptop
29957,6488,2025-04-24,632.73,Mouse
29958,6489,2025-04-26,557.71,Mouse
29959,6489,2025-07-24,552.9,Webcam
29960,6489,2025-12-11,847.39,Speaker
29961,6489,2025-03-01,157.23,Speaker
29962,6490,2025-03-13,540.82,Headphones
29963,6490,2025-12-09,916.23,Headphones
29964,6491,2025-11-29,251.54,Charger
29965,6491,2025-04-26,27.98,Tablet
29966,6491,2025-07-17,907.44,Phone
29967,6491,2025-07-06,333.37,Webcam
29968,6491,2025-01-20,247.22,Tablet
29969,6491,2025-03-02,941.09,Laptop
29970,6492,2025-02-05,416.35,Phone
29971,6492,2025-08-22,855.91,Mouse
29972,6492,2025-02-11,705.71,Tablet
29973,6492,2025-11-13,508.34,Charger
29974,6492,2025-03-06,296.1,Headphones
29975,6493,2025-11-24,826.27,Laptop
29976,6493,2025-11-19,871.4,Speaker
29977,6493,2025-08-06,831.8,Mouse
29978,6493,2025-03-07,104.42,Headphones
29979,6493,2025-02-03,257.36,Tablet
29980,6493,2025-04-09,561.47,Keyboard
29981,6493,2025-01-29,483.72,Laptop
29982,6493,2025-11-28,112.1,Speaker
29983,6494,2026-01-07,761.7,Webcam
29984,6494,2025-11-01,116.96,Mouse
29985,6494,2025-11-22,354.87,Mouse
29986,6494,2025-06-28,656.68,Laptop
29987,6494,2025-08-22,173.94,Mouse
29988,6494,2025-04-18,900.58,Mouse
29989,6494,2025-02-26,618.32,Laptop
29990,6495,2025-07-12,678.73,Headphones
29991,6495,2025-06-22,567.36,Charger
29992,6495,2025-05-06,760.91,Mouse
29993,6495,2025-11-11,390.47,Charger
29994,6495,2025-02-22,30.4,Phone
29995,6495,2025-07-27,211.32,Monitor
29996,6496,2025-03-22,925.31,Phone
29997,6496,2025-07-02,660.17,Keyboard
29998,6496,2025-08-07,671.21,Mouse
29999,6496,2025-02-04,490.7,Keyboard
30000,6496,2025-08-18,55.74,Speaker
30001,6496,2025-01-24,183.16,Laptop
30002,6496,2025-08-07,843.91,Monitor
30003,6496,2025-02-25,498.96,Headphones
30004,6496,2025-11-30,31.86,Charger
30005,6497,2025-10-28,37.4,Webcam
30006,6498,2025-10-06,535.24,Monitor
30007,6498,2025-06-10,107.99,Speaker
30008,6498,2025-07-11,979.0,Headphones
30009,6499,2025-03-01,40.76,Phone
30010,6499,2025-03-17,807.14,Charger
30011,6499,2025-09-06,28.27,Monitor
30012,6500,2025-01-30,283.91,Tablet
30013,6500,2025-12-22,473.03,Tablet
30014,6500,2025-10-25,59.17,Charger
30015,6500,2025-03-02,812.52,Speaker
30016,6500,2025-06-01,689.44,Charger
30017,6500,2025-10-19,35.52,Phone
30018,6501,2025-02-11,469.12,Monitor
30019,6502,2025-07-17,135.97,Mouse
30020,6502,2025-02-20,541.03,Mouse
30021,6502,2025-04-04,485.8,Mouse
30022,6502,2025-08-04,996.36,Headphones
30023,6502,2025-02-04,630.54,Charger
30024,6503,2025-06-26,171.6,Keyboard
30025,6504,2025-07-13,191.21,Laptop
30026,6504,2025-02-27,874.89,Charger
30027,6504,2025-04-24,636.5,Phone
30028,6504,2025-02-08,991.91,Mouse
30029,6504,2025-07-17,374.69,Phone
30030,6504,2025-10-22,369.19,Webcam
30031,6505,2025-04-18,991.43,Tablet
30032,6505,2025-05-27,250.4,Monitor
30033,6505,2025-02-18,217.06,Mouse
30034,6506,2025-02-06,443.82,Speaker
30035,6506,2025-11-30,660.55,Monitor
30036,6506,2025-12-22,636.3,Keyboard
30037,6506,2025-05-10,800.79,Laptop
30038,6507,2025-06-08,273.61,Speaker
30039,6507,2025-08-13,779.76,Laptop
30040,6507,2025-05-06,705.91,Phone
30041,6508,2025-07-29,797.36,Mouse
30042,6508,2025-05-15,355.83,Charger
30043,6508,2025-04-06,802.41,Laptop
30044,6508,2025-11-26,253.94,Webcam
30045,6509,2025-06-23,697.31,Keyboard
30046,6509,2025-03-27,414.41,Headphones
30047,6509,2025-03-04,831.0,Charger
30048,6509,2025-10-19,644.59,Headphones
30049,6509,2025-04-05,888.29,Tablet
30050,6509,2025-01-28,818.8,Tablet
30051,6509,2025-01-25,592.25,Phone
30052,6510,2025-08-26,901.53,Headphones
30053,6510,2025-07-06,652.02,Monitor
30054,6510,2025-03-30,226.37,Headphones
30055,6510,2025-06-03,602.24,Webcam
30056,6510,2025-08-13,78.69,Headphones
30057,6510,2025-12-18,419.8,Laptop
30058,6511,2025-08-12,934.74,Webcam
30059,6511,2025-10-08,718.06,Webcam
30060,6511,2025-06-05,648.93,Laptop
30061,6511,2025-07-11,402.52,Charger
30062,6512,2025-07-03,539.48,Laptop
30063,6512,2025-10-19,937.32,Phone
30064,6512,2025-07-04,553.43,Phone
30065,6512,2025-09-07,417.35,Mouse
30066,6512,2025-04-27,658.05,Charger
30067,6513,2025-07-30,96.91,Keyboard
30068,6513,2025-01-30,853.95,Keyboard
30069,6513,2025-04-08,388.04,Tablet
30070,6513,2025-03-06,271.32,Webcam
30071,6513,2025-08-24,812.48,Tablet
30072,6513,2025-01-21,44.44,Webcam
30073,6513,2025-05-28,879.02,Speaker
30074,6514,2025-04-06,467.66,Webcam
30075,6514,2025-10-06,932.16,Phone
30076,6514,2025-11-27,200.21,Keyboard
30077,6514,2025-12-23,881.9,Mouse
30078,6514,2025-11-16,813.39,Speaker
30079,6514,2025-04-06,972.65,Webcam
30080,6514,2025-09-11,748.81,Phone
30081,6515,2025-06-24,283.7,Speaker
30082,6515,2025-03-20,578.61,Headphones
30083,6515,2025-12-04,845.24,Phone
30084,6516,2025-11-29,922.54,Laptop
30085,6516,2026-01-11,883.96,Speaker
30086,6516,2026-01-18,630.65,Webcam
30087,6516,2025-07-08,692.77,Laptop
30088,6516,2026-01-12,68.97,Tablet
30089,6516,2025-04-27,374.99,Speaker
30090,6516,2025-12-10,560.28,Tablet
30091,6516,2025-07-07,562.35,Mouse
30092,6517,2025-12-30,298.49,Phone
30093,6517,2025-06-20,959.33,Tablet
30094,6517,2025-07-07,182.85,Phone
30095,6517,2025-12-04,231.58,Tablet
30096,6517,2025-03-17,80.7,Laptop
30097,6517,2025-02-18,635.86,Charger
30098,6517,2025-06-05,931.16,Tablet
30099,6518,2025-09-03,11.73,Charger
30100,6518,2025-02-12,733.45,Webcam
30101,6518,2025-08-10,927.4,Mouse
30102,6518,2025-04-22,252.27,Tablet
30103,6518,2025-12-07,569.13,Headphones
30104,6519,2025-03-13,842.37,Tablet
30105,6519,2025-10-17,812.07,Tablet
30106,6519,2025-12-16,547.37,Keyboard
30107,6519,2025-07-22,171.39,Tablet
30108,6519,2025-01-26,274.96,Laptop
30109,6520,2025-01-31,277.86,Webcam
30110,6520,2025-02-10,959.47,Speaker
30111,6520,2025-05-02,411.06,Laptop
30112,6520,2025-06-24,406.99,Charger
30113,6521,2025-06-29,166.1,Webcam
30114,6521,2025-07-03,693.9,Charger
30115,6521,2025-02-26,34.94,Tablet
30116,6521,2025-05-19,595.99,Tablet
30117,6521,2025-05-27,468.97,Charger
30118,6521,2025-09-19,710.24,Charger
30119,6522,2025-09-04,675.69,Speaker
30120,6522,2025-01-28,194.59,Tablet
30121,6522,2025-11-08,776.01,Mouse
30122,6523,2025-02-14,822.05,Charger
30123,6524,2025-11-23,897.1,Headphones
30124,6524,2025-03-05,580.93,Headphones
30125,6524,2025-02-07,701.15,Webcam
30126,6524,2025-07-11,296.68,Headphones
30127,6525,2025-09-04,749.45,Mouse
30128,6525,2025-07-26,547.0,Charger
30129,6525,2025-10-04,45.73,Speaker
30130,6525,2025-07-19,350.73,Monitor
30131,6526,2025-03-08,417.23,Keyboard
30132,6527,2026-01-08,271.03,Headphones
30133,6527,2025-04-26,763.22,Speaker
30134,6527,2025-02-02,890.44,Tablet
30135,6528,2025-01-26,971.62,Monitor
30136,6529,2025-11-05,674.74,Keyboard
30137,6529,2025-09-30,279.74,Headphones
30138,6529,2025-05-01,841.13,Tablet
30139,6529,2025-09-03,240.99,Mouse
30140,6530,2025-04-20,231.1,Speaker
30141,6530,2025-08-18,76.93,Webcam
30142,6531,2025-11-13,973.84,Monitor
30143,6532,2026-01-19,774.66,Monitor
30144,6532,2025-08-21,362.08,Tablet
30145,6532,2025-02-14,287.44,Laptop
30146,6532,2025-12-03,360.59,Mouse
30147,6532,2025-10-23,685.79,Headphones
30148,6533,2025-08-25,615.01,Laptop
30149,6533,2025-11-09,648.54,Mouse
30150,6533,2025-10-17,726.91,Headphones
30151,6533,2025-12-18,129.26,Speaker
30152,6533,2025-10-20,772.56,Mouse
30153,6534,2025-09-21,815.16,Keyboard
30154,6535,2025-10-16,813.49,Tablet
30155,6535,2025-05-03,818.51,Laptop
30156,6535,2025-08-29,709.51,Mouse
30157,6535,2025-01-20,772.29,Speaker
30158,6536,2025-05-21,482.51,Laptop
30159,6536,2025-04-25,845.58,Webcam
30160,6536,2025-10-05,38.4,Tablet
30161,6536,2025-10-20,488.1,Laptop
30162,6536,2025-02-13,772.97,Headphones
30163,6537,2025-05-21,907.66,Laptop
30164,6537,2025-11-19,18.39,Laptop
30165,6537,2025-03-26,225.72,Laptop
30166,6537,2025-02-04,843.06,Phone
30167,6537,2025-04-28,70.46,Laptop
30168,6538,2025-09-13,486.25,Phone
30169,6538,2025-09-12,340.91,Monitor
30170,6538,2025-08-01,114.05,Speaker
30171,6538,2025-02-02,584.72,Tablet
30172,6538,2025-11-28,431.2,Monitor
30173,6538,2025-09-04,976.39,Phone
30174,6538,2025-05-14,874.06,Mouse
30175,6539,2025-09-27,148.11,Keyboard
30176,6539,2025-12-07,923.19,Keyboard
30177,6539,2025-09-08,374.62,Headphones
30178,6540,2025-12-04,483.46,Charger
30179,6540,2025-07-30,98.36,Monitor
30180,6540,2026-01-14,167.34,Tablet
30181,6540,2026-01-08,920.93,Laptop
30182,6540,2025-06-21,365.96,Headphones
30183,6541,2025-11-19,381.09,Speaker
30184,6541,2025-09-11,915.93,Keyboard
30185,6541,2025-08-12,318.92,Charger
30186,6542,2025-07-29,845.67,Monitor
30187,6542,2025-09-24,924.17,Mouse
30188,6542,2025-04-15,410.92,Monitor
30189,6542,2025-09-27,490.49,Charger
30190,6543,2025-02-13,191.9,Laptop
30191,6543,2025-04-06,839.12,Laptop
30192,6543,2025-07-17,24.4,Monitor
30193,6544,2025-09-05,447.0,Laptop
30194,6544,2025-07-08,740.06,Webcam
30195,6544,2025-10-12,652.88,Monitor
30196,6544,2025-03-06,721.93,Laptop
30197,6545,2025-11-30,959.4,Charger
30198,6545,2025-06-29,223.23,Keyboard
30199,6545,2025-06-16,40.99,Laptop
30200,6546,2025-09-10,212.8,Keyboard
30201,6547,2025-08-23,129.76,Speaker
30202,6547,2025-11-06,760.97,Phone
30203,6547,2025-05-12,752.64,Monitor
30204,6547,2025-02-27,954.03,Speaker
30205,6548,2025-06-27,93.0,Monitor
30206,6548,2026-01-06,447.18,Headphones
30207,6548,2025-06-16,571.48,Charger
30208,6548,2025-02-26,19.23,Headphones
30209,6548,2025-03-17,469.67,Charger
30210,6549,2025-04-12,662.01,Keyboard
30211,6549,2025-07-26,825.84,Tablet
30212,6549,2025-05-10,556.66,Webcam
30213,6549,2025-02-07,393.03,Monitor
30214,6549,2025-07-26,651.9,Phone
30215,6549,2025-07-24,526.6,Phone
30216,6550,2025-08-28,195.32,Phone
30217,6550,2025-05-02,810.43,Headphones
30218,6550,2025-04-25,856.64,Tablet
30219,6551,2025-04-19,666.87,Charger
30220,6551,2025-12-07,93.8,Headphones
30221,6552,2025-03-27,569.25,Tablet
30222,6552,2025-11-11,596.84,Monitor
30223,6552,2025-05-24,273.68,Laptop
30224,6552,2025-07-07,341.69,Keyboard
30225,6552,2025-03-31,275.36,Mouse
30226,6552,2025-04-10,244.02,Tablet
30227,6552,2025-11-01,95.9,Tablet
30228,6553,2025-10-13,765.41,Mouse
30229,6553,2025-08-07,778.0,Tablet
30230,6553,2025-10-06,434.98,Mouse
30231,6553,2025-09-05,103.81,Laptop
30232,6554,2025-09-07,306.32,Webcam
30233,6554,2025-05-11,424.56,Laptop
30234,6554,2025-09-02,643.17,Webcam
30235,6554,2025-08-27,605.25,Charger
30236,6554,2026-01-08,970.86,Charger
30237,6554,2025-03-04,391.52,Tablet
30238,6555,2025-09-13,298.56,Headphones
30239,6555,2025-07-11,206.02,Charger
30240,6555,2025-11-28,646.26,Speaker
30241,6555,2025-01-24,745.1,Speaker
30242,6555,2025-02-14,804.17,Tablet
30243,6556,2025-10-22,516.65,Monitor
30244,6557,2025-12-04,170.03,Tablet
30245,6557,2026-01-07,360.99,Keyboard
30246,6557,2025-05-01,882.82,Laptop
30247,6557,2025-03-24,874.49,Phone
30248,6557,2025-12-28,786.71,Headphones
30249,6558,2025-07-05,223.14,Headphones
30250,6558,2025-12-14,83.08,Keyboard
30251,6558,2025-10-02,848.58,Phone
30252,6558,2025-03-14,309.63,Speaker
30253,6558,2025-01-29,340.63,Webcam
30254,6559,2025-04-12,947.21,Charger
30255,6560,2025-07-19,905.13,Webcam
30256,6560,2025-02-07,776.17,Headphones
30257,6560,2025-08-07,113.46,Keyboard
30258,6560,2025-07-16,457.35,Mouse
30259,6560,2025-12-03,653.76,Monitor
30260,6561,2026-01-05,13.06,Phone
30261,6561,2025-08-16,574.37,Monitor
30262,6561,2025-12-12,971.36,Phone
30263,6561,2025-03-26,129.57,Laptop
30264,6561,2025-03-01,543.02,Laptop
30265,6561,2025-02-22,489.74,Keyboard
30266,6561,2025-06-27,907.42,Keyboard
30267,6562,2025-02-09,938.45,Mouse
30268,6563,2025-12-11,101.46,Speaker
30269,6563,2025-03-21,919.89,Headphones
30270,6563,2025-10-02,24.77,Phone
30271,6563,2025-10-04,353.25,Webcam
30272,6563,2025-10-02,102.6,Keyboard
30273,6564,2025-01-29,976.95,Headphones
30274,6564,2025-09-20,630.49,Phone
30275,6564,2025-11-26,213.69,Phone
30276,6564,2025-10-02,97.49,Charger
30277,6565,2025-09-19,984.24,Webcam
30278,6565,2025-04-29,86.29,Laptop
30279,6565,2025-02-24,205.82,Mouse
30280,6565,2025-12-14,980.43,Laptop
30281,6566,2026-01-15,705.89,Webcam
30282,6566,2026-01-04,623.23,Speaker
30283,6566,2026-01-17,74.55,Keyboard
30284,6566,2025-08-18,588.24,Keyboard
30285,6567,2025-11-25,70.8,Charger
30286,6568,2025-02-20,330.97,Charger
30287,6568,2025-04-20,572.52,Phone
30288,6568,2025-06-11,337.06,Monitor
30289,6568,2025-10-11,188.55,Keyboard
30290,6568,2025-10-18,669.07,Charger
30291,6569,2025-11-06,641.53,Keyboard
30292,6570,2025-09-14,884.25,Mouse
30293,6571,2025-08-28,766.11,Mouse
30294,6572,2025-08-06,974.49,Speaker
30295,6572,2025-09-07,756.17,Headphones
30296,6572,2025-08-02,319.42,Charger
30297,6572,2025-12-28,384.95,Speaker
30298,6572,2025-11-17,955.37,Speaker
30299,6572,2025-09-03,688.99,Speaker
30300,6573,2025-07-12,76.03,Monitor
30301,6573,2026-01-03,596.43,Headphones
30302,6573,2025-03-16,692.12,Mouse
30303,6573,2026-01-02,500.52,Speaker
30304,6573,2025-03-03,262.92,Monitor
30305,6573,2025-02-20,281.59,Tablet
30306,6573,2025-07-10,121.23,Charger
30307,6573,2025-01-27,794.12,Webcam
30308,6573,2025-10-29,767.06,Mouse
30309,6573,2025-12-09,156.32,Tablet
30310,6573,2025-08-15,629.35,Webcam
30311,6574,2025-08-02,135.11,Mouse
30312,6574,2025-09-19,736.44,Headphones
30313,6574,2025-09-04,159.57,Laptop
30314,6574,2025-05-11,757.29,Headphones
30315,6574,2026-01-14,665.82,Laptop
30316,6575,2025-10-02,612.37,Tablet
30317,6575,2025-08-04,511.82,Charger
30318,6575,2025-01-30,701.28,Phone
30319,6575,2025-12-01,119.07,Phone
30320,6576,2025-12-03,705.76,Headphones
30321,6576,2025-12-15,402.67,Tablet
30322,6576,2025-02-15,325.86,Webcam
30323,6576,2025-08-19,242.93,Tablet
30324,6576,2026-01-14,700.44,Charger
30325,6576,2025-06-22,131.67,Phone
30326,6576,2026-01-01,172.48,Tablet
30327,6576,2025-04-29,61.99,Charger
30328,6576,2025-05-17,992.89,Keyboard
30329,6576,2025-08-14,829.23,Monitor
30330,6576,2025-03-13,11.8,Headphones
30331,6576,2025-03-22,286.85,Mouse
30332,6577,2025-11-09,544.82,Mouse
30333,6577,2025-03-06,577.13,Monitor
30334,6577,2025-07-13,554.84,Headphones
30335,6577,2025-12-26,37.38,Mouse
30336,6577,2025-12-28,378.43,Mouse
30337,6577,2025-06-06,690.16,Headphones
30338,6577,2025-08-09,29.56,Laptop
30339,6578,2025-08-06,255.14,Webcam
30340,6578,2025-11-01,326.71,Keyboard
30341,6578,2026-01-14,421.03,Webcam
30342,6578,2025-04-19,390.61,Phone
30343,6578,2025-08-28,241.92,Tablet
30344,6578,2025-07-09,560.87,Headphones
30345,6578,2025-08-03,201.07,Monitor
30346,6579,2025-06-13,822.88,Monitor
30347,6579,2025-07-07,479.95,Monitor
30348,6579,2026-01-16,180.36,Tablet
30349,6579,2025-01-23,729.32,Laptop
30350,6579,2025-08-16,353.34,Headphones
30351,6579,2025-03-27,607.38,Keyboard
30352,6579,2025-02-11,292.26,Phone
30353,6580,2025-11-30,759.31,Phone
30354,6581,2025-01-28,158.22,Monitor
30355,6581,2025-04-29,155.73,Mouse
30356,6581,2025-08-16,645.36,Charger
30357,6581,2025-02-06,400.86,Tablet
30358,6581,2025-06-30,893.52,Tablet
30359,6582,2025-07-22,424.13,Keyboard
30360,6582,2025-05-23,98.54,Headphones
30361,6582,2025-07-21,473.19,Tablet
30362,6582,2025-10-04,479.22,Charger
30363,6582,2025-02-24,14.3,Keyboard
30364,6582,2025-12-06,363.87,Laptop
30365,6582,2025-12-12,870.45,Monitor
30366,6583,2025-03-29,24.83,Monitor
30367,6583,2025-12-12,316.66,Charger
30368,6583,2025-04-02,273.96,Laptop
30369,6583,2025-06-15,915.88,Monitor
30370,6583,2025-08-25,936.86,Speaker
30371,6584,2025-02-21,56.77,Webcam
30372,6584,2025-05-15,776.55,Mouse
30373,6584,2025-09-07,507.33,Tablet
30374,6584,2025-06-24,473.98,Speaker
30375,6584,2025-02-23,521.18,Charger
30376,6584,2025-11-11,837.22,Laptop
30377,6584,2025-09-27,893.92,Phone
30378,6584,2025-10-05,645.52,Tablet
30379,6584,2025-02-20,411.45,Charger
30380,6585,2026-01-16,879.04,Laptop
30381,6585,2025-03-21,846.54,Mouse
30382,6585,2025-08-05,178.18,Monitor
30383,6585,2025-12-31,309.31,Laptop
30384,6585,2025-08-01,376.56,Laptop
30385,6586,2025-10-07,721.37,Headphones
30386,6587,2025-12-02,776.05,Laptop
30387,6587,2025-09-05,83.4,Mouse
30388,6587,2025-05-04,802.13,Monitor
30389,6587,2025-11-22,819.64,Monitor
30390,6587,2025-03-24,500.42,Tablet
30391,6588,2025-09-08,269.9,Speaker
30392,6588,2025-10-06,189.76,Phone
30393,6588,2025-07-02,564.2,Charger
30394,6589,2025-08-24,463.64,Mouse
30395,6589,2026-01-05,587.81,Tablet
30396,6589,2025-08-03,569.35,Tablet
30397,6589,2025-03-18,362.73,Speaker
30398,6589,2025-07-17,702.77,Monitor
30399,6590,2025-10-28,164.56,Webcam
30400,6590,2025-11-07,867.23,Charger
30401,6590,2025-06-20,934.65,Charger
30402,6590,2025-08-31,698.2,Keyboard
30403,6590,2025-10-06,628.16,Keyboard
30404,6590,2026-01-15,233.62,Monitor
30405,6590,2025-12-14,275.32,Headphones
30406,6590,2025-07-23,771.88,Phone
30407,6591,2025-10-04,307.31,Laptop
30408,6591,2025-09-22,399.19,Charger
30409,6591,2025-02-07,366.81,Laptop
30410,6591,2025-05-02,484.82,Laptop
30411,6591,2025-02-04,879.24,Charger
30412,6591,2025-09-04,449.99,Monitor
30413,6592,2025-06-05,17.24,Charger
30414,6592,2025-04-18,208.16,Headphones
30415,6592,2025-10-23,988.57,Speaker
30416,6592,2025-03-05,423.19,Speaker
30417,6592,2025-04-29,844.06,Charger
30418,6592,2026-01-05,528.35,Keyboard
30419,6592,2025-11-21,579.68,Monitor
30420,6592,2025-02-22,694.29,Charger
30421,6592,2025-11-21,251.01,Mouse
30422,6592,2025-09-01,382.59,Mouse
30423,6593,2025-07-02,551.71,Laptop
30424,6593,2025-03-03,51.73,Phone
30425,6593,2025-06-05,505.72,Laptop
30426,6594,2025-07-03,168.73,Phone
30427,6594,2025-02-05,523.89,Keyboard
30428,6594,2025-07-29,132.73,Phone
30429,6594,2026-01-03,617.57,Headphones
30430,6594,2025-08-21,284.88,Speaker
30431,6594,2025-09-25,398.57,Webcam
30432,6594,2025-04-25,686.59,Phone
30433,6595,2025-03-28,319.67,Keyboard
30434,6595,2025-07-27,776.2,Laptop
30435,6595,2025-05-09,489.71,Keyboard
30436,6595,2025-10-07,932.64,Mouse
30437,6596,2026-01-01,36.27,Webcam
30438,6596,2025-11-28,501.32,Charger
30439,6596,2025-10-14,62.8,Laptop
30440,6596,2025-08-21,95.77,Headphones
30441,6596,2025-08-23,564.45,Speaker
30442,6597,2025-04-16,545.57,Phone
30443,6597,2025-05-28,582.75,Phone
30444,6597,2025-10-26,257.46,Tablet
30445,6598,2025-06-14,845.1,Mouse
30446,6598,2025-06-05,382.64,Mouse
30447,6599,2025-03-01,823.7,Charger
30448,6599,2025-11-17,206.76,Speaker
30449,6599,2026-01-15,585.03,Mouse
30450,6599,2025-07-16,599.96,Speaker
30451,6599,2025-09-01,101.46,Headphones
30452,6599,2025-11-24,734.18,Tablet
30453,6599,2025-12-18,593.72,Keyboard
30454,6599,2025-11-27,740.24,Monitor
30455,6600,2025-10-01,39.05,Monitor
30456,6600,2025-10-06,336.79,Laptop
30457,6600,2025-09-25,316.09,Phone
30458,6600,2025-06-22,292.33,Headphones
30459,6600,2025-03-30,821.68,Mouse
30460,6600,2025-05-12,750.34,Keyboard
30461,6601,2025-09-24,206.23,Monitor
30462,6601,2025-02-05,54.56,Charger
30463,6601,2025-12-28,545.59,Phone
30464,6601,2025-09-10,438.86,Webcam
30465,6601,2026-01-13,910.54,Speaker
30466,6601,2025-07-01,642.21,Headphones
30467,6601,2025-10-18,194.72,Tablet
30468,6602,2025-09-24,513.16,Monitor
30469,6602,2025-05-08,480.95,Charger
30470,6602,2025-12-09,128.65,Keyboard
30471,6602,2025-09-12,377.23,Keyboard
30472,6602,2025-06-14,668.04,Phone
30473,6602,2025-06-17,592.58,Headphones
30474,6603,2025-08-19,914.13,Laptop
30475,6603,2025-04-25,540.39,Webcam
30476,6603,2025-10-25,149.94,Mouse
30477,6603,2025-05-01,27.3,Webcam
30478,6604,2026-01-17,137.47,Laptop
30479,6604,2025-09-13,315.65,Phone
30480,6604,2025-07-04,339.41,Speaker
30481,6604,2025-01-28,690.62,Laptop
30482,6605,2025-05-02,682.58,Charger
30483,6605,2025-07-13,573.24,Charger
30484,6605,2025-08-05,300.88,Charger
30485,6605,2025-05-20,285.35,Laptop
30486,6605,2025-03-18,798.8,Phone
30487,6605,2025-02-13,716.14,Charger
30488,6606,2025-07-10,182.47,Mouse
30489,6606,2025-01-23,189.81,Charger
30490,6606,2025-03-19,236.07,Mouse
30491,6606,2025-08-24,455.34,Laptop
30492,6606,2025-05-30,511.75,Mouse
30493,6606,2025-02-27,374.09,Laptop
30494,6606,2025-06-17,40.83,Tablet
30495,6606,2025-03-15,869.11,Tablet
30496,6607,2025-03-22,911.05,Webcam
30497,6607,2026-01-16,34.63,Monitor
30498,6607,2025-06-06,594.58,Headphones
30499,6607,2025-09-01,353.17,Keyboard
30500,6607,2025-11-10,219.97,Phone
30501,6607,2025-04-23,480.24,Laptop
30502,6608,2025-12-05,526.65,Mouse
30503,6608,2025-09-20,480.81,Charger
30504,6608,2025-06-25,250.53,Mouse
30505,6608,2025-05-05,729.45,Charger
30506,6609,2025-08-17,195.27,Charger
30507,6610,2025-08-19,701.6,Headphones
30508,6610,2025-03-08,937.09,Webcam
30509,6610,2025-01-19,450.39,Monitor
30510,6610,2025-08-02,113.86,Monitor
30511,6610,2025-08-29,757.71,Mouse
30512,6610,2025-11-21,876.12,Headphones
30513,6610,2025-11-17,309.48,Monitor
30514,6611,2025-04-15,579.53,Tablet
30515,6611,2025-05-02,769.87,Webcam
30516,6612,2025-08-14,342.22,Charger
30517,6612,2025-06-23,463.42,Laptop
30518,6612,2025-08-13,353.65,Keyboard
30519,6613,2025-10-16,87.86,Tablet
30520,6613,2025-08-01,751.32,Speaker
30521,6614,2025-04-17,45.21,Laptop
30522,6615,2025-09-14,14.2,Headphones
30523,6615,2025-02-03,893.97,Speaker
30524,6615,2025-12-26,532.26,Speaker
30525,6615,2025-07-07,19.14,Charger
30526,6615,2025-03-13,800.53,Headphones
30527,6616,2025-04-29,137.34,Speaker
30528,6616,2025-06-21,488.19,Charger
30529,6616,2025-07-24,641.35,Charger
30530,6616,2025-03-18,679.84,Webcam
30531,6616,2025-11-07,159.37,Keyboard
30532,6616,2025-08-11,969.53,Speaker
30533,6617,2025-07-10,893.6,Phone
30534,6617,2025-09-09,198.46,Charger
30535,6617,2025-08-30,777.83,Tablet
30536,6617,2025-02-14,510.79,Phone
30537,6617,2025-07-03,975.11,Laptop
30538,6617,2025-01-27,33.27,Headphones
30539,6618,2025-09-18,476.44,Webcam
30540,6618,2025-12-08,836.24,Monitor
30541,6618,2025-02-12,228.85,Headphones
30542,6618,2025-02-22,298.85,Keyboard
30543,6618,2025-05-15,72.56,Headphones
30544,6618,2025-02-16,534.67,Speaker
30545,6618,2025-04-12,756.98,Tablet
30546,6618,2025-12-07,508.95,Charger
30547,6619,2025-03-03,123.72,Keyboard
30548,6619,2025-09-03,468.89,Monitor
30549,6619,2026-01-01,693.6,Speaker
30550,6620,2025-11-08,758.87,Laptop
30551,6620,2025-10-27,619.29,Phone
30552,6620,2025-04-25,415.39,Laptop
30553,6620,2025-06-06,726.86,Speaker
30554,6620,2025-10-02,573.95,Charger
30555,6620,2025-11-08,981.84,Phone
30556,6621,2025-09-08,964.63,Phone
30557,6621,2025-09-24,273.51,Speaker
30558,6621,2025-12-01,680.38,Laptop
30559,6622,2025-03-23,38.85,Headphones
30560,6622,2025-12-03,204.89,Keyboard
30561,6622,2025-12-24,616.51,Mouse
30562,6623,2025-04-08,335.05,Headphones
30563,6623,2025-10-23,26.61,Mouse
30564,6623,2025-06-26,876.85,Webcam
30565,6623,2025-03-01,452.32,Phone
30566,6623,2025-04-19,557.2,Charger
